ID or #		Start	End	Type	Contig
exon_Tb927.10.5660-E1		1411197	1412263	complete	NODE_69_length_80506_cov_11.536361:5194-6260
Tb927.10.5660:mRNA-p1-CDS1		1411256	1412263	complete	NODE_69_length_80506_cov_11.536361:5253-6260
utr_Tb927.10.5660:mRNA_1		1411197	1411255	complete	NODE_69_length_80506_cov_11.536361:5194-5252
Tb927.11.15220		4041643	4042579	complete	NODE_129_length_48227_cov_11.173645:26465-27401
Tb927.11.15220:mRNA		4041643	4042579	complete	NODE_129_length_48227_cov_11.173645:26465-27401
exon_Tb927.11.15220-E1		4041643	4042579	complete	NODE_129_length_48227_cov_11.173645:26465-27401
Tb927.11.15220:mRNA-p1-CDS1		4041643	4042548	complete	NODE_129_length_48227_cov_11.173645:26465-27370
utr_Tb927.11.15220:mRNA_1		4042549	4042579	complete	NODE_129_length_48227_cov_11.173645:27371-27401
Tb10.v4.0164		13266	14520	partial	NODE_6212_length_759_cov_13.645161:454-1,NODE_2761_length_1980_cov_10.933789:311-1,NODE_3130_length_1678_cov_8.322299:1135-1457,NODE_1172_length_4574_cov_14.625528:3590-3360
Tb10.v4.0164:pseudogenic_transcript		13266	14520	partial	NODE_6212_length_759_cov_13.645161:454-1,NODE_2761_length_1980_cov_10.933789:311-1,NODE_3130_length_1678_cov_8.322299:1135-1457,NODE_1172_length_4574_cov_14.625528:3590-3360
exon_Tb10.v4.0164-E1		13266	13580	complete	NODE_6212_length_759_cov_13.645161:454-140
exon_Tb10.v4.0164-E2		13583	14452	partial	NODE_6212_length_759_cov_13.645161:137-1,NODE_2761_length_1980_cov_10.933789:226-1,NODE_3130_length_1678_cov_8.322299:1135-1457,NODE_1172_length_4574_cov_14.625528:3590-3361
exon_Tb10.v4.0164-E3		14455	14520	complete	NODE_1172_length_4574_cov_14.625528:3357-3292
Tb10.v4.0164:pseudogenic_transcript-p1-CDS1		13266	13580	complete	NODE_6212_length_759_cov_13.645161:454-140
Tb10.v4.0164:pseudogenic_transcript-p1-CDS2		13583	14452	partial	NODE_6212_length_759_cov_13.645161:137-1,NODE_2761_length_1980_cov_10.933789:226-1,NODE_3130_length_1678_cov_8.322299:1135-1457,NODE_1172_length_4574_cov_14.625528:3590-3361
Tb10.v4.0164:pseudogenic_transcript-p1-CDS3		14455	14520	complete	NODE_1172_length_4574_cov_14.625528:3357-3292
Tb927.9.9860		1562466	1564642	complete	NODE_26_length_125435_cov_11.385616:5349-3173
Tb927.9.9860:mRNA		1562466	1564642	complete	NODE_26_length_125435_cov_11.385616:5349-3173
exon_Tb927.9.9860-E1		1562466	1564642	complete	NODE_26_length_125435_cov_11.385616:5349-3173
Tb927.9.9860:mRNA-p1-CDS1		1562466	1564628	complete	NODE_26_length_125435_cov_11.385616:5349-3187
utr_Tb927.9.9860:mRNA_1		1564629	1564642	complete	NODE_26_length_125435_cov_11.385616:3186-3173
Tb08.27P2.630		116413	117932	partial	NODE_7030_length_665_cov_8.989796:234-665,NODE_6280_length_751_cov_9.250742:79-360
Tb08.27P2.630:pseudogenic_transcript		116413	117932	partial	NODE_7030_length_665_cov_8.989796:234-665,NODE_6280_length_751_cov_9.250742:79-360
exon_Tb08.27P2.630-E2		116413	116535	complete	NODE_7030_length_665_cov_8.989796:234-356
exon_Tb08.27P2.630-E1		116538	117932	partial	NODE_7030_length_665_cov_8.989796:359-665,NODE_6280_length_751_cov_9.250742:79-360
Tb08.27P2.630:pseudogenic_transcript-p1-CDS2		116413	116535	complete	NODE_7030_length_665_cov_8.989796:234-356
Tb08.27P2.630:pseudogenic_transcript-p1-CDS1		116538	117932	partial	NODE_7030_length_665_cov_8.989796:359-665,NODE_6280_length_751_cov_9.250742:79-360
Tb927.9.4930		894450	895996	complete	NODE_170_length_36087_cov_11.029797:26173-27719
Tb927.9.4930:mRNA		894450	895996	complete	NODE_170_length_36087_cov_11.029797:26173-27719
exon_Tb927.9.4930-E1		894450	895996	complete	NODE_170_length_36087_cov_11.029797:26173-27719
Tb927.9.4930:mRNA-p1-CDS1		894538	895767	complete	NODE_170_length_36087_cov_11.029797:26261-27490
utr_Tb927.9.4930:mRNA_1		894450	894537	complete	NODE_170_length_36087_cov_11.029797:26173-26260
utr_Tb927.9.4930:mRNA_2		895768	895996	complete	NODE_170_length_36087_cov_11.029797:27491-27719
Tb927.11.4730		1360603	1362032	complete	NODE_42_length_110831_cov_11.309190:4182-2753
Tb927.11.4730:mRNA		1360603	1362032	complete	NODE_42_length_110831_cov_11.309190:4182-2753
exon_Tb927.11.4730-E1		1360603	1362032	complete	NODE_42_length_110831_cov_11.309190:4182-2753
Tb927.11.4730:mRNA-p1-CDS1		1360604	1361602	complete	NODE_42_length_110831_cov_11.309190:4181-3183
utr_Tb927.11.4730:mRNA_1		1360603	1360603	complete	NODE_42_length_110831_cov_11.309190:4182-4182
utr_Tb927.11.4730:mRNA_2		1361603	1362032	complete	NODE_42_length_110831_cov_11.309190:3182-2753
Tb927.2.5950		1080102	1082234	complete	NODE_197_length_29045_cov_11.717412:2727-4859
Tb927.2.5950:mRNA		1080102	1082234	complete	NODE_197_length_29045_cov_11.717412:2727-4859
exon_Tb927.2.5950-E1		1080102	1082234	complete	NODE_197_length_29045_cov_11.717412:2727-4859
Tb927.2.5950:mRNA-p1-CDS1		1080291	1081883	complete	NODE_197_length_29045_cov_11.717412:2916-4508
utr_Tb927.2.5950:mRNA_1		1080102	1080290	complete	NODE_197_length_29045_cov_11.717412:2727-2915
utr_Tb927.2.5950:mRNA_2		1081884	1082234	complete	NODE_197_length_29045_cov_11.717412:4509-4859
Tb927.10.9160		2268184	2270450	complete	NODE_2_length_309959_cov_11.774340:169936-167670
Tb927.10.9160:mRNA		2268184	2270450	complete	NODE_2_length_309959_cov_11.774340:169936-167670
exon_Tb927.10.9160-E1		2268184	2270450	complete	NODE_2_length_309959_cov_11.774340:169936-167670
Tb927.10.9160:mRNA-p1-CDS1		2268385	2270304	complete	NODE_2_length_309959_cov_11.774340:169735-167816
utr_Tb927.10.9160:mRNA_1		2268184	2268384	complete	NODE_2_length_309959_cov_11.774340:169936-169736
utr_Tb927.10.9160:mRNA_2		2270305	2270450	complete	NODE_2_length_309959_cov_11.774340:167815-167670
Tb927.11.19750		387344	388768	partial	NODE_2253_length_2465_cov_12.032245:2201-2465,NODE_3737_length_1337_cov_16.717460:281-557
Tb927.11.19750:pseudogenic_transcript		387344	388768	partial	NODE_2253_length_2465_cov_12.032245:2201-2465,NODE_3737_length_1337_cov_16.717460:281-557
exon_Tb927.11.19750-E1		387344	388768	partial	NODE_2253_length_2465_cov_12.032245:2201-2465,NODE_3737_length_1337_cov_16.717460:281-557
Tb927.11.19750:pseudogenic_transcript-p1-CDS1		387345	388715	partial	NODE_2253_length_2465_cov_12.032245:2202-2465,NODE_3737_length_1337_cov_16.717460:281-504
utr_Tb927.11.19750:pseudogenic_transcript_1		387344	387344	complete	NODE_2253_length_2465_cov_12.032245:2201-2201
utr_Tb927.11.19750:pseudogenic_transcript_2		388716	388768	complete	NODE_3737_length_1337_cov_16.717460:505-557
Tb927.4.3950		1045319	1048908	partial	NODE_2507_length_2182_cov_9.345843:1649-1,NODE_7883_length_596_cov_6.678227:596-1,NODE_5349_length_896_cov_26.437118:1-896,NODE_5804_length_819_cov_14.020216:1-819,NODE_2398_length_2306_cov_8.857784:1-104
Tb927.4.3950:mRNA		1045319	1048908	partial	NODE_2507_length_2182_cov_9.345843:1649-1,NODE_7883_length_596_cov_6.678227:596-1,NODE_5349_length_896_cov_26.437118:1-896,NODE_5804_length_819_cov_14.020216:1-819,NODE_2398_length_2306_cov_8.857784:1-104
exon_Tb927.4.3950-E1		1045319	1048908	partial	NODE_2507_length_2182_cov_9.345843:1649-1,NODE_7883_length_596_cov_6.678227:596-1,NODE_5349_length_896_cov_26.437118:1-896,NODE_5804_length_819_cov_14.020216:1-819,NODE_2398_length_2306_cov_8.857784:1-104
Tb927.4.3950:mRNA-p1-CDS1		1045964	1048525	partial	NODE_2507_length_2182_cov_9.345843:1004-1,NODE_7883_length_596_cov_6.678227:420-1,NODE_5349_length_896_cov_26.437118:1-896,NODE_5804_length_819_cov_14.020216:1-707
utr_Tb927.4.3950:mRNA_1		1045319	1045963	complete	NODE_2507_length_2182_cov_9.345843:1649-1005
utr_Tb927.4.3950:mRNA_2		1048526	1048908	partial	NODE_5804_length_819_cov_14.020216:708-819,NODE_2398_length_2306_cov_8.857784:1-104
Tb927.11.15280		4052803	4053910	complete	NODE_129_length_48227_cov_11.173645:37625-38732
Tb927.11.15280:mRNA		4052803	4053910	complete	NODE_129_length_48227_cov_11.173645:37625-38732
exon_Tb927.11.15280-E1		4052803	4053910	complete	NODE_129_length_48227_cov_11.173645:37625-38732
Tb927.11.15280:mRNA-p1-CDS1		4052803	4053900	complete	NODE_129_length_48227_cov_11.173645:37625-38722
utr_Tb927.11.15280:mRNA_1		4053901	4053910	complete	NODE_129_length_48227_cov_11.173645:38723-38732
Tb927.10.14590		3573852	3574980	complete	NODE_56_length_88037_cov_11.161846:1685-557
Tb927.10.14590:mRNA		3573852	3574980	complete	NODE_56_length_88037_cov_11.161846:1685-557
exon_Tb927.10.14590-E1		3573852	3574980	complete	NODE_56_length_88037_cov_11.161846:1685-557
Tb927.10.14590:mRNA-p1-CDS1		3574012	3574947	complete	NODE_56_length_88037_cov_11.161846:1525-590
utr_Tb927.10.14590:mRNA_1		3573852	3574011	complete	NODE_56_length_88037_cov_11.161846:1685-1526
utr_Tb927.10.14590:mRNA_2		3574948	3574980	complete	NODE_56_length_88037_cov_11.161846:589-557
Tb927.7.4250		1132871	1133320	complete	NODE_1537_length_3588_cov_26.097123:1246-797
Tb927.7.4250:mRNA		1132871	1133320	complete	NODE_1537_length_3588_cov_26.097123:1246-797
exon_Tb927.7.4250-E1		1132871	1133320	complete	NODE_1537_length_3588_cov_26.097123:1246-797
Tb927.7.4250:mRNA-p1-CDS1		1132871	1133209	complete	NODE_1537_length_3588_cov_26.097123:1246-908
utr_Tb927.7.4250:mRNA_1		1133210	1133320	complete	NODE_1537_length_3588_cov_26.097123:907-797
Tb927.11.12040		3225046	3225475	complete	NODE_10_length_204262_cov_11.864471:7204-7633
Tb927.11.12040:mRNA		3225046	3225475	complete	NODE_10_length_204262_cov_11.864471:7204-7633
exon_Tb927.11.12040-E1		3225046	3225475	complete	NODE_10_length_204262_cov_11.864471:7204-7633
Tb927.11.12040:mRNA-p1-CDS1		3225066	3225389	complete	NODE_10_length_204262_cov_11.864471:7224-7547
utr_Tb927.11.12040:mRNA_1		3225046	3225065	complete	NODE_10_length_204262_cov_11.864471:7204-7223
utr_Tb927.11.12040:mRNA_2		3225390	3225475	complete	NODE_10_length_204262_cov_11.864471:7548-7633
Tb927.4.3830		1001121	1001632	complete	NODE_371_length_13020_cov_11.772541:4962-4451
Tb927.4.3830:mRNA		1001121	1001632	complete	NODE_371_length_13020_cov_11.772541:4962-4451
exon_Tb927.4.3830-E1		1001121	1001632	complete	NODE_371_length_13020_cov_11.772541:4962-4451
Tb927.4.3830:mRNA-p1-CDS1		1001142	1001618	complete	NODE_371_length_13020_cov_11.772541:4941-4465
utr_Tb927.4.3830:mRNA_1		1001121	1001141	complete	NODE_371_length_13020_cov_11.772541:4962-4942
utr_Tb927.4.3830:mRNA_2		1001619	1001632	complete	NODE_371_length_13020_cov_11.772541:4464-4451
Tb927.7.3740		977802	981654	complete	NODE_7_length_227679_cov_11.402395:108135-111987
Tb927.7.3740:mRNA		977802	981654	complete	NODE_7_length_227679_cov_11.402395:108135-111987
exon_Tb927.7.3740-E1		977802	981654	complete	NODE_7_length_227679_cov_11.402395:108135-111987
Tb927.7.3740:mRNA-p1-CDS1		978815	981364	complete	NODE_7_length_227679_cov_11.402395:109148-111697
utr_Tb927.7.3740:mRNA_1		977802	978814	complete	NODE_7_length_227679_cov_11.402395:108135-109147
utr_Tb927.7.3740:mRNA_2		981365	981654	complete	NODE_7_length_227679_cov_11.402395:111698-111987
Tb927.11.1430		422238	425590	complete	NODE_41_length_111163_cov_11.677502:89426-92778
Tb927.11.1430:mRNA		422238	425590	complete	NODE_41_length_111163_cov_11.677502:89426-92778
exon_Tb927.11.1430-E1		422238	425590	complete	NODE_41_length_111163_cov_11.677502:89426-92778
Tb927.11.1430:mRNA-p1-CDS1		422497	424755	complete	NODE_41_length_111163_cov_11.677502:89685-91943
utr_Tb927.11.1430:mRNA_1		422238	422496	complete	NODE_41_length_111163_cov_11.677502:89426-89684
utr_Tb927.11.1430:mRNA_2		424756	425590	complete	NODE_41_length_111163_cov_11.677502:91944-92778
Tb927.11.7060		1982996	1984790	partial	NODE_64_length_82792_cov_11.060582:643-1
Tb927.11.7060:mRNA		1982996	1984790	partial	NODE_64_length_82792_cov_11.060582:643-1
exon_Tb927.11.7060-E1		1982996	1984790	partial	NODE_64_length_82792_cov_11.060582:643-1
Tb927.11.7060:mRNA-p1-CDS1		1983532	1984776	partial	NODE_64_length_82792_cov_11.060582:107-1
utr_Tb927.11.7060:mRNA_1		1982996	1983531	complete	NODE_64_length_82792_cov_11.060582:643-108
Tb927.3.3250		836182	837388	complete	NODE_112_length_55041_cov_12.339095:15707-16913
Tb927.3.3250:mRNA		836182	837388	complete	NODE_112_length_55041_cov_12.339095:15707-16913
exon_Tb927.3.3250-E1		836182	837388	complete	NODE_112_length_55041_cov_12.339095:15707-16913
Tb927.3.3250:mRNA-p1-CDS1		836366	837376	complete	NODE_112_length_55041_cov_12.339095:15891-16901
utr_Tb927.3.3250:mRNA_1		836182	836365	complete	NODE_112_length_55041_cov_12.339095:15707-15890
utr_Tb927.3.3250:mRNA_2		837377	837388	complete	NODE_112_length_55041_cov_12.339095:16902-16913
Tb927.3.4600		1289776	1293047	complete	NODE_65_length_82318_cov_11.243066:43835-40564
Tb927.3.4600:mRNA		1289776	1293047	complete	NODE_65_length_82318_cov_11.243066:43835-40564
exon_Tb927.3.4600-E1		1289776	1293047	complete	NODE_65_length_82318_cov_11.243066:43835-40564
Tb927.3.4600:mRNA-p1-CDS1		1289776	1293015	complete	NODE_65_length_82318_cov_11.243066:43835-40596
utr_Tb927.3.4600:mRNA_1		1293016	1293047	complete	NODE_65_length_82318_cov_11.243066:40595-40564
Tb927_09_v4.snoRNA.0048		1966976	1967044	complete	NODE_1890_length_2933_cov_11.569328:2887-2933
Tb927_09_v4.snoRNA.0048:snoRNA		1966976	1967044	complete	NODE_1890_length_2933_cov_11.569328:2887-2933
exon_Tb927_09_v4.snoRNA.0048-E1		1966976	1967044	complete	NODE_1890_length_2933_cov_11.569328:2887-2933
Tb927.5.320		136349	140696	partial	NODE_3417_length_1485_cov_46.718040:1-1343
Tb927.5.320:mRNA		136349	140696	partial	NODE_3417_length_1485_cov_46.718040:1-1343
exon_Tb927.5.320-E1		136349	140696	partial	NODE_3417_length_1485_cov_46.718040:1-1343
Tb927.5.320:mRNA-p1-CDS1		136952	140662	partial	NODE_3417_length_1485_cov_46.718040:1-1309
utr_Tb927.5.320:mRNA_2		140663	140696	complete	NODE_3417_length_1485_cov_46.718040:1310-1343
Tb927_09_v4.snoRNA.0090		1974341	1974472	complete	NODE_4364_length_1100_cov_91.759531:881-750
Tb927_09_v4.snoRNA.0090:snoRNA		1974341	1974472	complete	NODE_4364_length_1100_cov_91.759531:881-750
exon_Tb927_09_v4.snoRNA.0090-E1		1974341	1974472	complete	NODE_4364_length_1100_cov_91.759531:881-750
Tb927.8.1130		357788	364726	complete	NODE_101_length_60029_cov_11.812533:48394-55332
Tb927.8.1130:mRNA		357788	364726	complete	NODE_101_length_60029_cov_11.812533:48394-55332
exon_Tb927.8.1130-E1		357788	364726	complete	NODE_101_length_60029_cov_11.812533:48394-55332
Tb927.8.1130:mRNA-p1-CDS1		359790	364082	complete	NODE_101_length_60029_cov_11.812533:50396-54688
utr_Tb927.8.1130:mRNA_1		357788	359789	complete	NODE_101_length_60029_cov_11.812533:48394-50395
utr_Tb927.8.1130:mRNA_2		364083	364726	complete	NODE_101_length_60029_cov_11.812533:54689-55332
Tb927.6.810		339532	342342	partial	NODE_647_length_7668_cov_9.446977:6809-5333,NODE_647_length_7668_cov_9.446977:5224-3826
Tb927.6.810:mRNA		339532	342342	partial	NODE_647_length_7668_cov_9.446977:6809-5333,NODE_647_length_7668_cov_9.446977:5224-3826
exon_Tb927.6.810-E1		339532	342342	partial	NODE_647_length_7668_cov_9.446977:6809-5333,NODE_647_length_7668_cov_9.446977:5224-3826
Tb927.6.810:mRNA-p1-CDS1		340040	340666	complete	NODE_647_length_7668_cov_9.446977:6301-5675
utr_Tb927.6.810:mRNA_1		339532	340039	complete	NODE_647_length_7668_cov_9.446977:6809-6302
utr_Tb927.6.810:mRNA_2		340667	342342	partial	NODE_647_length_7668_cov_9.446977:5674-5333,NODE_647_length_7668_cov_9.446977:5224-3826
Tb927.5.5100		1591707	1593134	partial	NODE_1676_length_3325_cov_7.420874:777-1832,NODE_1676_length_3325_cov_7.420874:1834-2204
Tb927.5.5100:pseudogenic_transcript		1591707	1593134	partial	NODE_1676_length_3325_cov_7.420874:777-1832,NODE_1676_length_3325_cov_7.420874:1834-2204
exon_Tb927.5.5100-E1		1591707	1593134	partial	NODE_1676_length_3325_cov_7.420874:777-1832,NODE_1676_length_3325_cov_7.420874:1834-2204
Tb927.5.5100:pseudogenic_transcript-p1-CDS1		1591707	1593134	partial	NODE_1676_length_3325_cov_7.420874:777-1832,NODE_1676_length_3325_cov_7.420874:1834-2204
Tb927.11.835		212815	213806	complete	NODE_57_length_87402_cov_10.775059:30252-31243
Tb927.11.835:mRNA		212815	213806	complete	NODE_57_length_87402_cov_10.775059:30252-31243
exon_Tb927.11.835-E1		212815	213806	complete	NODE_57_length_87402_cov_10.775059:30252-31243
Tb927.10.7450		1878574	1879374	complete	NODE_72_length_79637_cov_12.516302:9597-8797
Tb927.10.7450:mRNA		1878574	1879374	complete	NODE_72_length_79637_cov_12.516302:9597-8797
exon_Tb927.10.7450-E1		1878574	1879374	complete	NODE_72_length_79637_cov_12.516302:9597-8797
Tb927.10.7450:mRNA-p1-CDS1		1878574	1879332	complete	NODE_72_length_79637_cov_12.516302:9597-8839
utr_Tb927.10.7450:mRNA_1		1879333	1879374	complete	NODE_72_length_79637_cov_12.516302:8838-8797
Tb927.10.6780		1707008	1709044	complete	NODE_208_length_26630_cov_11.645238:1837-3873
Tb927.10.6780:mRNA		1707008	1709044	complete	NODE_208_length_26630_cov_11.645238:1837-3873
exon_Tb927.10.6780-E1		1707008	1709044	complete	NODE_208_length_26630_cov_11.645238:1837-3873
Tb927.10.6780:mRNA-p1-CDS1		1707275	1709044	complete	NODE_208_length_26630_cov_11.645238:2104-3873
utr_Tb927.10.6780:mRNA_1		1707008	1707274	complete	NODE_208_length_26630_cov_11.645238:1837-2103
Tb927.5.3710		1217440	1219415	complete	NODE_274_length_17987_cov_10.945729:5159-7134
Tb927.5.3710:mRNA		1217440	1219415	complete	NODE_274_length_17987_cov_10.945729:5159-7134
exon_Tb927.5.3710-E1		1217440	1219415	complete	NODE_274_length_17987_cov_10.945729:5159-7134
Tb927.5.3710:mRNA-p1-CDS1		1217578	1219320	complete	NODE_274_length_17987_cov_10.945729:5297-7039
utr_Tb927.5.3710:mRNA_1		1217440	1217577	complete	NODE_274_length_17987_cov_10.945729:5159-5296
utr_Tb927.5.3710:mRNA_2		1219321	1219415	complete	NODE_274_length_17987_cov_10.945729:7040-7134
Tb927.11.2990		865857	867282	complete	NODE_116_length_53929_cov_10.694570:11731-10306
Tb927.11.2990:mRNA		865857	867282	complete	NODE_116_length_53929_cov_10.694570:11731-10306
exon_Tb927.11.2990-E1		865857	867282	complete	NODE_116_length_53929_cov_10.694570:11731-10306
Tb927.11.2990:mRNA-p1-CDS1		865857	867101	complete	NODE_116_length_53929_cov_10.694570:11731-10487
utr_Tb927.11.2990:mRNA_1		867102	867282	complete	NODE_116_length_53929_cov_10.694570:10486-10306
Tb927.8.8260		2443710	2445123	partial	NODE_4306_length_1117_cov_33.131731:1-521
Tb927.8.8260:mRNA		2443710	2445123	partial	NODE_4306_length_1117_cov_33.131731:1-521
exon_Tb927.8.8260-E1		2443710	2445123	partial	NODE_4306_length_1117_cov_33.131731:1-521
Tb927.8.8260:mRNA-p1-CDS1		2443741	2445123	partial	NODE_4306_length_1117_cov_33.131731:1-521
Tb927.9.10670		1688915	1690760	complete	NODE_19_length_154420_cov_11.164536:106325-108170
Tb927.9.10670:mRNA		1688915	1690760	complete	NODE_19_length_154420_cov_11.164536:106325-108170
exon_Tb927.9.10670-E1		1688915	1690760	complete	NODE_19_length_154420_cov_11.164536:106325-108170
Tb927.9.10670:mRNA-p1-CDS1		1688954	1690747	complete	NODE_19_length_154420_cov_11.164536:106364-108157
utr_Tb927.9.10670:mRNA_1		1688915	1688953	complete	NODE_19_length_154420_cov_11.164536:106325-106363
utr_Tb927.9.10670:mRNA_2		1690748	1690760	complete	NODE_19_length_154420_cov_11.164536:108158-108170
Tb927.9.7810		1278010	1279149	complete	NODE_59_length_86478_cov_11.458907:30051-28912
Tb927.9.7810:mRNA		1278010	1279149	complete	NODE_59_length_86478_cov_11.458907:30051-28912
exon_Tb927.9.7810-E1		1278010	1279149	complete	NODE_59_length_86478_cov_11.458907:30051-28912
Tb927.9.7810:mRNA-p1-CDS1		1278663	1279109	complete	NODE_59_length_86478_cov_11.458907:29398-28952
utr_Tb927.9.7810:mRNA_1		1278010	1278662	complete	NODE_59_length_86478_cov_11.458907:30051-29399
utr_Tb927.9.7810:mRNA_2		1279110	1279149	complete	NODE_59_length_86478_cov_11.458907:28951-28912
Tb927.9.9260		1472770	1473797	complete	NODE_26_length_125435_cov_11.385616:87488-86461
Tb927.9.9260:mRNA		1472770	1473797	complete	NODE_26_length_125435_cov_11.385616:87488-86461
exon_Tb927.9.9260-E1		1472770	1473797	complete	NODE_26_length_125435_cov_11.385616:87488-86461
Tb927.9.9260:mRNA-p1-CDS1		1473251	1473745	complete	NODE_26_length_125435_cov_11.385616:87007-86513
utr_Tb927.9.9260:mRNA_1		1472770	1473250	complete	NODE_26_length_125435_cov_11.385616:87488-87008
utr_Tb927.9.9260:mRNA_2		1473746	1473797	complete	NODE_26_length_125435_cov_11.385616:86512-86461
Tb927.9.9410		1503508	1505737	partial	NODE_6097_length_776_cov_8.586552:776-1
Tb927.9.9410:mRNA		1503508	1505737	partial	NODE_6097_length_776_cov_8.586552:776-1
exon_Tb927.9.9410-E1		1503508	1505737	partial	NODE_6097_length_776_cov_8.586552:776-1
Tb927.9.9410:mRNA-p1-CDS1		1504707	1505720	partial	NODE_6097_length_776_cov_8.586552:207-1
utr_Tb927.9.9410:mRNA_1		1503508	1504706	partial	NODE_6097_length_776_cov_8.586552:776-208
Tb927.10.3950		1045318	1046873	complete	NODE_46_length_98418_cov_11.540131:89821-91376
Tb927.10.3950:mRNA		1045318	1046873	complete	NODE_46_length_98418_cov_11.540131:89821-91376
exon_Tb927.10.3950-E1		1045318	1046873	complete	NODE_46_length_98418_cov_11.540131:89821-91376
Tb927.10.3950:mRNA-p1-CDS1		1045318	1046814	complete	NODE_46_length_98418_cov_11.540131:89821-91317
utr_Tb927.10.3950:mRNA_1		1046815	1046873	complete	NODE_46_length_98418_cov_11.540131:91318-91376
Tb927.11.13160		3526845	3530469	partial	NODE_3614_length_1395_cov_20.503794:1099-17,NODE_2872_length_1871_cov_11.897436:1-1871,NODE_3903_length_1268_cov_10.691856:1-696
Tb927.11.13160:mRNA		3526845	3530469	partial	NODE_3614_length_1395_cov_20.503794:1099-17,NODE_2872_length_1871_cov_11.897436:1-1871,NODE_3903_length_1268_cov_10.691856:1-696
exon_Tb927.11.13160-E1		3526845	3530469	partial	NODE_3614_length_1395_cov_20.503794:1099-17,NODE_2872_length_1871_cov_11.897436:1-1871,NODE_3903_length_1268_cov_10.691856:1-696
Tb927.11.13160:mRNA-p1-CDS1		3528761	3529444	complete	NODE_2872_length_1871_cov_11.897436:890-1573
utr_Tb927.11.13160:mRNA_1		3526845	3528760	partial	NODE_3614_length_1395_cov_20.503794:1099-17,NODE_2872_length_1871_cov_11.897436:1-889
utr_Tb927.11.13160:mRNA_2		3529445	3530469	partial	NODE_2872_length_1871_cov_11.897436:1574-1871,NODE_3903_length_1268_cov_10.691856:1-696
Tb927.11.11720		3143017	3144892	complete	NODE_198_length_28986_cov_11.673078:2264-389
Tb927.11.11720:mRNA		3143017	3144892	complete	NODE_198_length_28986_cov_11.673078:2264-389
exon_Tb927.11.11720-E1		3143017	3144892	complete	NODE_198_length_28986_cov_11.673078:2264-389
Tb927.11.11720:mRNA-p1-CDS1		3143024	3144892	complete	NODE_198_length_28986_cov_11.673078:2257-389
utr_Tb927.11.11720:mRNA_1		3143017	3143023	complete	NODE_198_length_28986_cov_11.673078:2264-2258
Tb927.3.590		147064	148503	complete	NODE_1124_length_4753_cov_8.836826:2818-4257
Tb927.3.590:mRNA		147064	148503	complete	NODE_1124_length_4753_cov_8.836826:2818-4257
exon_Tb927.3.590-E1		147064	148503	complete	NODE_1124_length_4753_cov_8.836826:2818-4257
Tb927.3.590:mRNA-p1-CDS1		147115	148503	complete	NODE_1124_length_4753_cov_8.836826:2869-4257
utr_Tb927.3.590:mRNA_1		147064	147114	complete	NODE_1124_length_4753_cov_8.836826:2818-2868
Tb927.8.6220		1810896	1812745	complete	NODE_6_length_248609_cov_11.448771:81356-79507
Tb927.8.6220:mRNA		1810896	1812745	complete	NODE_6_length_248609_cov_11.448771:81356-79507
exon_Tb927.8.6220-E1		1810896	1812745	complete	NODE_6_length_248609_cov_11.448771:81356-79507
Tb927.8.6220:mRNA-p1-CDS1		1810913	1812631	complete	NODE_6_length_248609_cov_11.448771:81339-79621
utr_Tb927.8.6220:mRNA_1		1810896	1810912	complete	NODE_6_length_248609_cov_11.448771:81356-81340
utr_Tb927.8.6220:mRNA_2		1812632	1812745	complete	NODE_6_length_248609_cov_11.448771:79620-79507
Tb927.8.2250		688087	690689	partial	NODE_421_length_11585_cov_12.174748:9257-11585,NODE_4714_length_1032_cov_22.210471:1032-686
Tb927.8.2250:mRNA		688087	690689	partial	NODE_421_length_11585_cov_12.174748:9257-11585,NODE_4714_length_1032_cov_22.210471:1032-686
exon_Tb927.8.2250-E1		688087	690689	partial	NODE_421_length_11585_cov_12.174748:9257-11585,NODE_4714_length_1032_cov_22.210471:1032-686
Tb927.8.2250:mRNA-p1-CDS1		688146	690689	partial	NODE_421_length_11585_cov_12.174748:9316-11585,NODE_4714_length_1032_cov_22.210471:1032-686
utr_Tb927.8.2250:mRNA_1		688087	688145	complete	NODE_421_length_11585_cov_12.174748:9257-9315
Tb927.6.5500		1526394	1527878	partial	NODE_2030_length_2746_cov_6.077932:2670-1894
Tb927.6.5500:pseudogenic_transcript		1526394	1527878	partial	NODE_2030_length_2746_cov_6.077932:2670-1894
exon_Tb927.6.5500-E1		1526394	1527878	partial	NODE_2030_length_2746_cov_6.077932:2670-1894
Tb927.6.5500:pseudogenic_transcript-p1-CDS1		1526394	1527878	partial	NODE_2030_length_2746_cov_6.077932:2670-1894
Tb09.v4.0086		66773	67165	partial	NODE_1332_length_4071_cov_11.127692:1879-1762,NODE_808_length_6308_cov_7.884449:3760-3905
Tb09.v4.0086:mRNA		66773	67165	partial	NODE_1332_length_4071_cov_11.127692:1879-1762,NODE_808_length_6308_cov_7.884449:3760-3905
exon_Tb09.v4.0086-E1		66773	67165	partial	NODE_1332_length_4071_cov_11.127692:1879-1762,NODE_808_length_6308_cov_7.884449:3760-3905
Tb09.v4.0086:mRNA-p1-CDS1		66773	67165	partial	NODE_1332_length_4071_cov_11.127692:1879-1762,NODE_808_length_6308_cov_7.884449:3760-3905
