ID or #		Start	End	Type	Contig
exon_Tb08.27P2.400-E2		70778	71710	partial	NODE_4930_length_1000_cov_6.005417:1000-876,NODE_6580_length_725_cov_7.279321:553-434,NODE_1667_length_3307_cov_11.537771:1347-1549
exon_Tb08.27P2.400-E1		71712	71852	complete	NODE_1667_length_3307_cov_11.537771:1551-1691
Tb08.27P2.400:pseudogenic_transcript-p1-CDS2		70778	71710	partial	NODE_4930_length_1000_cov_6.005417:1000-876,NODE_6580_length_725_cov_7.279321:553-434,NODE_1667_length_3307_cov_11.537771:1347-1549
Tb08.27P2.400:pseudogenic_transcript-p1-CDS1		71712	71852	complete	NODE_1667_length_3307_cov_11.537771:1551-1691
Tb927.9.16210		2589574	2589652	complete	NODE_1430_length_3791_cov_5.837641:2761-2683
Tb927.9.16210:pseudogenic_transcript		2589574	2589652	complete	NODE_1430_length_3791_cov_5.837641:2761-2683
exon_Tb927.9.16210-E1		2589574	2589642	complete	NODE_1430_length_3791_cov_5.837641:2761-2693
exon_Tb927.9.16210-E2		2589644	2589652	complete	NODE_1430_length_3791_cov_5.837641:2691-2683
Tb927.9.16210:pseudogenic_transcript-p1-CDS1		2589574	2589642	complete	NODE_1430_length_3791_cov_5.837641:2761-2693
Tb927.9.16210:pseudogenic_transcript-p1-CDS2		2589644	2589652	complete	NODE_1430_length_3791_cov_5.837641:2691-2683
Tb927.10.10640		2590192	2590603	complete	NODE_475_length_9542_cov_9.815742:4801-4390
Tb927.10.10640:mRNA		2590192	2590603	complete	NODE_475_length_9542_cov_9.815742:4801-4390
exon_Tb927.10.10640-E1		2590192	2590603	complete	NODE_475_length_9542_cov_9.815742:4801-4390
Tb927.10.10640:mRNA-p1-CDS1		2590268	2590558	complete	NODE_475_length_9542_cov_9.815742:4725-4435
utr_Tb927.10.10640:mRNA_1		2590192	2590267	complete	NODE_475_length_9542_cov_9.815742:4801-4726
utr_Tb927.10.10640:mRNA_2		2590559	2590603	complete	NODE_475_length_9542_cov_9.815742:4434-4390
Tb927.5.730		310397	311911	complete	NODE_77_length_75943_cov_10.529368:32465-33979
Tb927.5.730:mRNA		310397	311911	complete	NODE_77_length_75943_cov_10.529368:32465-33979
exon_Tb927.5.730-E1		310397	311911	complete	NODE_77_length_75943_cov_10.529368:32465-33979
Tb927.5.730:mRNA-p1-CDS1		310557	311261	complete	NODE_77_length_75943_cov_10.529368:32625-33329
utr_Tb927.5.730:mRNA_1		310397	310556	complete	NODE_77_length_75943_cov_10.529368:32465-32624
utr_Tb927.5.730:mRNA_2		311262	311911	complete	NODE_77_length_75943_cov_10.529368:33330-33979
Tb927.10.4560		1163833	1166575	complete	NODE_78_length_74755_cov_11.133319:40305-37563
Tb927.10.4560:mRNA		1163833	1166575	complete	NODE_78_length_74755_cov_11.133319:40305-37563
exon_Tb927.10.4560-E1		1163833	1166575	complete	NODE_78_length_74755_cov_11.133319:40305-37563
Tb927.10.4560:mRNA-p1-CDS1		1164007	1166547	complete	NODE_78_length_74755_cov_11.133319:40131-37591
utr_Tb927.10.4560:mRNA_1		1163833	1164006	complete	NODE_78_length_74755_cov_11.133319:40305-40132
utr_Tb927.10.4560:mRNA_2		1166548	1166575	complete	NODE_78_length_74755_cov_11.133319:37590-37563
Tb927.8.3940		1176781	1180114	partial	NODE_7904_length_603_cov_4.975285:1-148,NODE_7904_length_603_cov_4.975285:150-349,NODE_7904_length_603_cov_4.975285:350-603,NODE_282_length_16708_cov_9.730443:1-2153
Tb927.8.3940:mRNA		1176781	1180114	partial	NODE_7904_length_603_cov_4.975285:1-148,NODE_7904_length_603_cov_4.975285:150-349,NODE_7904_length_603_cov_4.975285:350-603,NODE_282_length_16708_cov_9.730443:1-2153
exon_Tb927.8.3940-E1		1176781	1180114	partial	NODE_7904_length_603_cov_4.975285:1-148,NODE_7904_length_603_cov_4.975285:150-349,NODE_7904_length_603_cov_4.975285:350-603,NODE_282_length_16708_cov_9.730443:1-2153
Tb927.8.3940:mRNA-p1-CDS1		1178282	1179982	complete	NODE_282_length_16708_cov_9.730443:321-2021
utr_Tb927.8.3940:mRNA_1		1176781	1178281	partial	NODE_7904_length_603_cov_4.975285:1-148,NODE_7904_length_603_cov_4.975285:150-349,NODE_7904_length_603_cov_4.975285:350-603,NODE_282_length_16708_cov_9.730443:1-320
utr_Tb927.8.3940:mRNA_2		1179983	1180114	complete	NODE_282_length_16708_cov_9.730443:2022-2153
Tb927.11.20620		655525	657239	partial	NODE_1365_length_3948_cov_6.768794:2876-2559
Tb927.11.20620:pseudogenic_transcript		655525	657239	partial	NODE_1365_length_3948_cov_6.768794:2876-2559
exon_Tb927.11.20620-E2		655525	655791	complete	NODE_1365_length_3948_cov_6.768794:2876-2610
Tb927.11.20620:pseudogenic_transcript-p1-CDS2		655525	655791	complete	NODE_1365_length_3948_cov_6.768794:2876-2610
Tb927.7.3000		752112	757423	complete	NODE_34_length_111157_cov_12.121282:26209-31520
Tb927.7.3000:mRNA		752112	757423	complete	NODE_34_length_111157_cov_12.121282:26209-31520
exon_Tb927.7.3000-E1		752112	757423	complete	NODE_34_length_111157_cov_12.121282:26209-31520
Tb927.7.3000:mRNA-p1-CDS1		753395	757423	complete	NODE_34_length_111157_cov_12.121282:27492-31520
utr_Tb927.7.3000:mRNA_1		752112	753394	complete	NODE_34_length_111157_cov_12.121282:26209-27491
Tb927.11.820		207608	208931	complete	NODE_54_length_95747_cov_9.677151:24787-26110
Tb927.11.820:mRNA		207608	208931	complete	NODE_54_length_95747_cov_9.677151:24787-26110
exon_Tb927.11.820-E1		207608	208931	complete	NODE_54_length_95747_cov_9.677151:24787-26110
Tb927.11.820:mRNA-p1-CDS1		207893	208357	complete	NODE_54_length_95747_cov_9.677151:25072-25536
utr_Tb927.11.820:mRNA_1		207608	207892	complete	NODE_54_length_95747_cov_9.677151:24787-25071
utr_Tb927.11.820:mRNA_2		208358	208931	complete	NODE_54_length_95747_cov_9.677151:25537-26110
Tb927.3.2620		662470	669988	complete	NODE_140_length_46791_cov_9.965985:20330-27848
Tb927.3.2620.2:mRNA		662470	669988	complete	NODE_140_length_46791_cov_9.965985:20330-27848
Tb927.3.2620.1:mRNA		662470	668733	complete	NODE_140_length_46791_cov_9.965985:20330-26593
exon_Tb927.3.2620-E1		662470	669988	complete	NODE_140_length_46791_cov_9.965985:20330-27848
exon_Tb927.3.2620-E2		662470	668733	complete	NODE_140_length_46791_cov_9.965985:20330-26593
Tb927.3.2620.2:mRNA-p1-CDS1		662834	668887	complete	NODE_140_length_46791_cov_9.965985:20694-26747
Tb927.3.2620.1:mRNA-p1-CDS1		662834	668683	complete	NODE_140_length_46791_cov_9.965985:20694-26543
utr_Tb927.3.2620.2:mRNA_1		662470	662833	complete	NODE_140_length_46791_cov_9.965985:20330-20693
utr_Tb927.3.2620.1:mRNA_1		662470	662833	complete	NODE_140_length_46791_cov_9.965985:20330-20693
utr_Tb927.3.2620.1:mRNA_2		668684	668733	complete	NODE_140_length_46791_cov_9.965985:26544-26593
utr_Tb927.3.2620.2:mRNA_2		668888	669988	complete	NODE_140_length_46791_cov_9.965985:26748-27848
Tb927.9.5620		965573	969926	complete	NODE_53_length_97259_cov_10.152333:54251-58604
Tb927.9.5620:mRNA		965573	969926	complete	NODE_53_length_97259_cov_10.152333:54251-58604
exon_Tb927.9.5620-E1		965573	969926	complete	NODE_53_length_97259_cov_10.152333:54251-58604
Tb927.9.5620:mRNA-p1-CDS1		965768	969808	complete	NODE_53_length_97259_cov_10.152333:54446-58486
utr_Tb927.9.5620:mRNA_1		965573	965767	complete	NODE_53_length_97259_cov_10.152333:54251-54445
utr_Tb927.9.5620:mRNA_2		969809	969926	complete	NODE_53_length_97259_cov_10.152333:58487-58604
Tb927.7.1710		425705	426962	complete	NODE_7_length_231656_cov_10.974816:38650-37393
Tb927.7.1710:mRNA		425705	426962	complete	NODE_7_length_231656_cov_10.974816:38650-37393
exon_Tb927.7.1710-E1		425705	426962	complete	NODE_7_length_231656_cov_10.974816:38650-37393
Tb927.7.1710:mRNA-p1-CDS1		425709	426926	complete	NODE_7_length_231656_cov_10.974816:38646-37429
utr_Tb927.7.1710:mRNA_1		425705	425708	complete	NODE_7_length_231656_cov_10.974816:38650-38647
utr_Tb927.7.1710:mRNA_2		426927	426962	complete	NODE_7_length_231656_cov_10.974816:37428-37393
Tb927.6.4570		1277120	1277635	complete	NODE_25_length_130759_cov_10.938079:3555-3040
Tb927.6.4570:mRNA		1277120	1277635	complete	NODE_25_length_130759_cov_10.938079:3555-3040
exon_Tb927.6.4570-E1		1277120	1277635	complete	NODE_25_length_130759_cov_10.938079:3555-3040
Tb927.6.4570:mRNA-p1-CDS1		1277156	1277581	complete	NODE_25_length_130759_cov_10.938079:3519-3094
utr_Tb927.6.4570:mRNA_1		1277120	1277155	complete	NODE_25_length_130759_cov_10.938079:3555-3520
utr_Tb927.6.4570:mRNA_2		1277582	1277635	complete	NODE_25_length_130759_cov_10.938079:3093-3040
Tb927.10.3970		1049506	1055793	complete	NODE_4_length_278061_cov_9.982416:249768-256055
Tb927.10.3970:mRNA		1049506	1055793	complete	NODE_4_length_278061_cov_9.982416:249768-256055
exon_Tb927.10.3970-E1		1049506	1055793	complete	NODE_4_length_278061_cov_9.982416:249768-256055
Tb927.10.3970:mRNA-p1-CDS1		1050740	1052290	complete	NODE_4_length_278061_cov_9.982416:251002-252552
utr_Tb927.10.3970:mRNA_1		1049506	1050739	complete	NODE_4_length_278061_cov_9.982416:249768-251001
utr_Tb927.10.3970:mRNA_2		1052291	1055793	complete	NODE_4_length_278061_cov_9.982416:252553-256055
Tb927.5.2310		778340	780991	complete	NODE_155_length_39934_cov_9.919487:15718-18369
Tb927.5.2310:mRNA		778340	780991	complete	NODE_155_length_39934_cov_9.919487:15718-18369
exon_Tb927.5.2310-E1		778340	780991	complete	NODE_155_length_39934_cov_9.919487:15718-18369
Tb927.5.2310:mRNA-p1-CDS1		778438	780573	complete	NODE_155_length_39934_cov_9.919487:15816-17951
utr_Tb927.5.2310:mRNA_1		778340	778437	complete	NODE_155_length_39934_cov_9.919487:15718-15815
utr_Tb927.5.2310:mRNA_2		780574	780991	complete	NODE_155_length_39934_cov_9.919487:17952-18369
Tb927.9.1230		313768	314955	complete	NODE_1548_length_3547_cov_6.697983:490-1677
Tb927.9.1230:pseudogenic_transcript		313768	314955	complete	NODE_1548_length_3547_cov_6.697983:490-1677
exon_Tb927.9.1230-E1		313768	314955	complete	NODE_1548_length_3547_cov_6.697983:490-1677
Tb927.9.1230:pseudogenic_transcript-p1-CDS1		313768	314955	complete	NODE_1548_length_3547_cov_6.697983:490-1677
Tb927.7.1400		354344	356110	complete	NODE_7_length_231656_cov_10.974816:110011-108245
Tb927.7.1400:mRNA		354344	356110	complete	NODE_7_length_231656_cov_10.974816:110011-108245
exon_Tb927.7.1400-E1		354344	356110	complete	NODE_7_length_231656_cov_10.974816:110011-108245
Tb927.7.1400:mRNA-p1-CDS1		354449	356110	complete	NODE_7_length_231656_cov_10.974816:109906-108245
utr_Tb927.7.1400:mRNA_1		354344	354448	complete	NODE_7_length_231656_cov_10.974816:110011-109907
Tb11.v5.0906		4721806	4723311	partial	NODE_5683_length_848_cov_11.691310:609-848
Tb11.v5.0906.1		4721806	4723311	partial	NODE_5683_length_848_cov_11.691310:609-848
exon_Tb11.v5.0906-E1		4721806	4723311	partial	NODE_5683_length_848_cov_11.691310:609-848
Tb11.v5.0906.1-p1-CDS1		4721806	4723311	partial	NODE_5683_length_848_cov_11.691310:609-848
Tb927.7.2790		723539	725906	complete	NODE_34_length_111157_cov_12.121282:8524-10891
Tb927.7.2790:mRNA		723539	725906	complete	NODE_34_length_111157_cov_12.121282:8524-10891
exon_Tb927.7.2790-E1		723539	725906	complete	NODE_34_length_111157_cov_12.121282:8524-10891
Tb927.7.2790:mRNA-p1-CDS1		723558	725663	complete	NODE_34_length_111157_cov_12.121282:8543-10648
utr_Tb927.7.2790:mRNA_1		723539	723557	complete	NODE_34_length_111157_cov_12.121282:8524-8542
utr_Tb927.7.2790:mRNA_2		725664	725906	complete	NODE_34_length_111157_cov_12.121282:10649-10891
Tb927.11.365		84584	84873	complete	NODE_65_length_84261_cov_5.093450:34785-34496
Tb927.11.365:mRNA		84584	84873	complete	NODE_65_length_84261_cov_5.093450:34785-34496
exon_Tb927.11.365-E1		84584	84873	complete	NODE_65_length_84261_cov_5.093450:34785-34496
Tb927.11.365:mRNA-p1-CDS1		84584	84862	complete	NODE_65_length_84261_cov_5.093450:34785-34507
utr_Tb927.11.365:mRNA_1		84863	84873	complete	NODE_65_length_84261_cov_5.093450:34506-34496
Tb927.11.5140		1468555	1469658	complete	NODE_3_length_302306_cov_9.971508:86564-87667
Tb927.11.5140:mRNA		1468555	1469658	complete	NODE_3_length_302306_cov_9.971508:86564-87667
exon_Tb927.11.5140-E1		1468555	1469658	complete	NODE_3_length_302306_cov_9.971508:86564-87667
Tb927.11.5140:mRNA-p1-CDS1		1468729	1469658	complete	NODE_3_length_302306_cov_9.971508:86738-87667
utr_Tb927.11.5140:mRNA_1		1468555	1468728	complete	NODE_3_length_302306_cov_9.971508:86564-86737
Tb11.NT.176		3745830	3746452	complete	NODE_69_length_80363_cov_9.734561:32060-31438
Tb11.NT.176:ncRNA		3745830	3746452	complete	NODE_69_length_80363_cov_9.734561:32060-31438
exon_Tb11.NT.176-E1		3745830	3746452	complete	NODE_69_length_80363_cov_9.734561:32060-31438
Tb927.5.4160		1326697	1327845	complete	NODE_56_length_93984_cov_10.018966:56843-55695
Tb927.5.4160.2:mRNA		1326697	1327818	complete	NODE_56_length_93984_cov_10.018966:56843-55722
Tb927.5.4160.1:mRNA		1326697	1327845	complete	NODE_56_length_93984_cov_10.018966:56843-55695
exon_Tb927.5.4160-E2		1326697	1327818	complete	NODE_56_length_93984_cov_10.018966:56843-55722
exon_Tb927.5.4160-E1		1326697	1327845	complete	NODE_56_length_93984_cov_10.018966:56843-55695
Tb927.5.4160.2:mRNA-p1-CDS1		1326697	1327509	complete	NODE_56_length_93984_cov_10.018966:56843-56031
Tb927.5.4160.1:mRNA-p1-CDS1		1326697	1327845	complete	NODE_56_length_93984_cov_10.018966:56843-55695
utr_Tb927.5.4160.2:mRNA_1		1327510	1327818	complete	NODE_56_length_93984_cov_10.018966:56030-55722
Tb927.11.14520		3855020	3856023	complete	NODE_55_length_95301_cov_9.739425:23128-22125
Tb927.11.14520:mRNA		3855020	3856023	complete	NODE_55_length_95301_cov_9.739425:23128-22125
exon_Tb927.11.14520-E1		3855020	3856023	complete	NODE_55_length_95301_cov_9.739425:23128-22125
Tb927.11.14520:mRNA-p1-CDS1		3855081	3855863	complete	NODE_55_length_95301_cov_9.739425:23067-22285
utr_Tb927.11.14520:mRNA_1		3855020	3855080	complete	NODE_55_length_95301_cov_9.739425:23128-23068
utr_Tb927.11.14520:mRNA_2		3855864	3856023	complete	NODE_55_length_95301_cov_9.739425:22284-22125
Tb927.10.3430		888089	890581	complete	NODE_4_length_278061_cov_9.982416:87440-89932
Tb927.10.3430:mRNA		888089	890581	complete	NODE_4_length_278061_cov_9.982416:87440-89932
exon_Tb927.10.3430-E1		888089	890581	complete	NODE_4_length_278061_cov_9.982416:87440-89932
Tb927.10.3430:mRNA-p1-CDS1		888226	890079	complete	NODE_4_length_278061_cov_9.982416:87577-89430
utr_Tb927.10.3430:mRNA_1		888089	888225	complete	NODE_4_length_278061_cov_9.982416:87440-87576
utr_Tb927.10.3430:mRNA_2		890080	890581	complete	NODE_4_length_278061_cov_9.982416:89431-89932
Tb927.3.2840		735570	736861	complete	NODE_95_length_64460_cov_10.163009:46884-48175
Tb927.3.2840:mRNA		735570	736861	complete	NODE_95_length_64460_cov_10.163009:46884-48175
exon_Tb927.3.2840-E1		735570	736861	complete	NODE_95_length_64460_cov_10.163009:46884-48175
Tb927.3.2840:mRNA-p1-CDS1		735988	736773	complete	NODE_95_length_64460_cov_10.163009:47302-48087
utr_Tb927.3.2840:mRNA_1		735570	735987	complete	NODE_95_length_64460_cov_10.163009:46884-47301
utr_Tb927.3.2840:mRNA_2		736774	736861	complete	NODE_95_length_64460_cov_10.163009:48088-48175
Tb927.5.3420		1136146	1138140	complete	NODE_2_length_304512_cov_9.983402:5421-3427
Tb927.5.3420:mRNA		1136146	1138140	complete	NODE_2_length_304512_cov_9.983402:5421-3427
exon_Tb927.5.3420-E1		1136146	1138140	complete	NODE_2_length_304512_cov_9.983402:5421-3427
Tb927.5.3420:mRNA-p1-CDS1		1136432	1138018	complete	NODE_2_length_304512_cov_9.983402:5135-3549
utr_Tb927.5.3420:mRNA_1		1136146	1136431	complete	NODE_2_length_304512_cov_9.983402:5421-5136
utr_Tb927.5.3420:mRNA_2		1138019	1138140	complete	NODE_2_length_304512_cov_9.983402:3548-3427
Tb927.4.4370		1149118	1153983	partial	NODE_473_length_9559_cov_8.784117:5003-4440,NODE_5230_length_930_cov_6.236811:930-1,NODE_473_length_9559_cov_8.784117:4339-831
Tb927.4.4370.1:mRNA		1149118	1153204	partial	NODE_473_length_9559_cov_8.784117:5003-4440,NODE_5230_length_930_cov_6.236811:930-1,NODE_473_length_9559_cov_8.784117:4339-1610
Tb927.4.4370.2:mRNA		1149118	1153978	partial	NODE_473_length_9559_cov_8.784117:5003-4440,NODE_5230_length_930_cov_6.236811:930-1,NODE_473_length_9559_cov_8.784117:4339-836
exon_Tb927.4.4370-E1		1149118	1153978	partial	NODE_473_length_9559_cov_8.784117:5003-4440,NODE_5230_length_930_cov_6.236811:930-1,NODE_473_length_9559_cov_8.784117:4339-836
exon_Tb927.4.4370-E2		1149118	1153204	partial	NODE_473_length_9559_cov_8.784117:5003-4440,NODE_5230_length_930_cov_6.236811:930-1,NODE_473_length_9559_cov_8.784117:4339-1610
Tb927.4.4370.1:mRNA-p1-CDS1		1151495	1153147	complete	NODE_473_length_9559_cov_8.784117:3319-1667
Tb927.4.4370.2:mRNA-p1-CDS1		1151495	1153267	complete	NODE_473_length_9559_cov_8.784117:3319-1547
utr_Tb927.4.4370.1:mRNA_1		1149118	1151494	partial	NODE_473_length_9559_cov_8.784117:5003-4440,NODE_5230_length_930_cov_6.236811:930-1,NODE_473_length_9559_cov_8.784117:4339-3320
utr_Tb927.4.4370.2:mRNA_1		1149118	1151494	partial	NODE_473_length_9559_cov_8.784117:5003-4440,NODE_5230_length_930_cov_6.236811:930-1,NODE_473_length_9559_cov_8.784117:4339-3320
utr_Tb927.4.4370.1:mRNA_2		1153148	1153204	complete	NODE_473_length_9559_cov_8.784117:1666-1610
utr_Tb927.4.4370.2:mRNA_2		1153268	1153978	complete	NODE_473_length_9559_cov_8.784117:1546-836
Tb927.4.3920		1033277	1037088	complete	NODE_229_length_22264_cov_9.978140:10325-6514
Tb927.4.3920:mRNA		1033277	1037088	complete	NODE_229_length_22264_cov_9.978140:10325-6514
exon_Tb927.4.3920-E1		1033277	1037088	complete	NODE_229_length_22264_cov_9.978140:10325-6514
Tb927.4.3920:mRNA-p1-CDS1		1033815	1037054	complete	NODE_229_length_22264_cov_9.978140:9787-6548
utr_Tb927.4.3920:mRNA_1		1033277	1033814	complete	NODE_229_length_22264_cov_9.978140:10325-9788
utr_Tb927.4.3920:mRNA_2		1037055	1037088	complete	NODE_229_length_22264_cov_9.978140:6547-6514
Tb927.2.5660		1021550	1022501	complete	NODE_198_length_27686_cov_18.701257:24129-25080
Tb927.2.5660:mRNA		1021550	1022501	complete	NODE_198_length_27686_cov_18.701257:24129-25080
exon_Tb927.2.5660-E1		1021550	1022501	complete	NODE_198_length_27686_cov_18.701257:24129-25080
Tb927.2.5660:mRNA-p1-CDS1		1021719	1022501	complete	NODE_198_length_27686_cov_18.701257:24298-25080
utr_Tb927.2.5660:mRNA_1		1021550	1021718	complete	NODE_198_length_27686_cov_18.701257:24129-24297
Tb927.11.3250		927295	942627	complete	NODE_8_length_227034_cov_9.877889:26988-11656
Tb927.11.3250:mRNA		927295	942627	complete	NODE_8_length_227034_cov_9.877889:26988-11656
exon_Tb927.11.3250-E1		927295	942627	complete	NODE_8_length_227034_cov_9.877889:26988-11656
Tb927.11.3250:mRNA-p1-CDS1		927364	941340	complete	NODE_8_length_227034_cov_9.877889:26919-12943
utr_Tb927.11.3250:mRNA_1		927295	927363	complete	NODE_8_length_227034_cov_9.877889:26988-26920
utr_Tb927.11.3250:mRNA_2		941341	942627	complete	NODE_8_length_227034_cov_9.877889:12942-11656
Tb927.8.4910		1455605	1456104	complete	NODE_115_length_54687_cov_10.303150:10395-9896
Tb927.8.4910:mRNA		1455605	1456104	complete	NODE_115_length_54687_cov_10.303150:10395-9896
exon_Tb927.8.4910-E1		1455605	1456104	complete	NODE_115_length_54687_cov_10.303150:10395-9896
Tb927.8.4910:mRNA-p1-CDS1		1455685	1456029	complete	NODE_115_length_54687_cov_10.303150:10315-9971
utr_Tb927.8.4910:mRNA_1		1455605	1455684	complete	NODE_115_length_54687_cov_10.303150:10395-10316
utr_Tb927.8.4910:mRNA_2		1456030	1456104	complete	NODE_115_length_54687_cov_10.303150:9970-9896
Tb927.10.6600		1672107	1673858	complete	NODE_142_length_45819_cov_10.171527:23119-21368
Tb927.10.6600:mRNA		1672107	1673858	complete	NODE_142_length_45819_cov_10.171527:23119-21368
exon_Tb927.10.6600-E1		1672107	1673858	complete	NODE_142_length_45819_cov_10.171527:23119-21368
Tb927.10.6600:mRNA-p1-CDS1		1672288	1673334	complete	NODE_142_length_45819_cov_10.171527:22938-21892
utr_Tb927.10.6600:mRNA_1		1672107	1672287	complete	NODE_142_length_45819_cov_10.171527:23119-22939
utr_Tb927.10.6600:mRNA_2		1673335	1673858	complete	NODE_142_length_45819_cov_10.171527:21891-21368
Tb927.3.3170		815548	817930	complete	NODE_96_length_64388_cov_9.860739:61080-63462
Tb927.3.3170:mRNA		815548	817930	complete	NODE_96_length_64388_cov_9.860739:61080-63462
exon_Tb927.3.3170-E1		815548	817930	complete	NODE_96_length_64388_cov_9.860739:61080-63462
Tb927.3.3170:mRNA-p1-CDS1		815897	817861	complete	NODE_96_length_64388_cov_9.860739:61429-63393
utr_Tb927.3.3170:mRNA_1		815548	815896	complete	NODE_96_length_64388_cov_9.860739:61080-61428
utr_Tb927.3.3170:mRNA_2		817862	817930	complete	NODE_96_length_64388_cov_9.860739:63394-63462
Tb927.10.13517		3299553	3300102	complete	NODE_270_length_17612_cov_9.750727:3323-3872
Tb927.10.13517:mRNA		3299553	3300102	complete	NODE_270_length_17612_cov_9.750727:3323-3872
exon_Tb927.10.13517-E1		3299553	3300102	complete	NODE_270_length_17612_cov_9.750727:3323-3872
Tb927.10.13517:mRNA-p1-CDS1		3299691	3299951	complete	NODE_270_length_17612_cov_9.750727:3461-3721
utr_Tb927.10.13517:mRNA_1		3299553	3299690	complete	NODE_270_length_17612_cov_9.750727:3323-3460
utr_Tb927.10.13517:mRNA_2		3299952	3300102	complete	NODE_270_length_17612_cov_9.750727:3722-3872
Tb927.8.4850		1429657	1430756	complete	NODE_115_length_54687_cov_10.303150:36492-35393
Tb927.8.4850:mRNA		1429657	1430756	complete	NODE_115_length_54687_cov_10.303150:36492-35393
exon_Tb927.8.4850-E1		1429657	1430756	complete	NODE_115_length_54687_cov_10.303150:36492-35393
Tb927.8.4850:mRNA-p1-CDS1		1429752	1430654	complete	NODE_115_length_54687_cov_10.303150:36397-35495
utr_Tb927.8.4850:mRNA_1		1429657	1429751	complete	NODE_115_length_54687_cov_10.303150:36492-36398
utr_Tb927.8.4850:mRNA_2		1430655	1430756	complete	NODE_115_length_54687_cov_10.303150:35494-35393
Tb09.v4.0176		47357	48107	partial	NODE_799_length_6115_cov_5.424975:105-4
Tb09.v4.0176:pseudogenic_transcript		47357	48107	partial	NODE_799_length_6115_cov_5.424975:105-4
exon_Tb09.v4.0176-E1		47357	47953	partial	NODE_799_length_6115_cov_5.424975:105-4
Tb09.v4.0176:pseudogenic_transcript-p1-CDS1		47357	47953	partial	NODE_799_length_6115_cov_5.424975:105-4
Tb927.10.8730		2155974	2157748	complete	NODE_9_length_222967_cov_10.037427:26727-28501
Tb927.10.8730:mRNA		2155974	2157748	complete	NODE_9_length_222967_cov_10.037427:26727-28501
exon_Tb927.10.8730-E1		2155974	2157748	complete	NODE_9_length_222967_cov_10.037427:26727-28501
Tb927.10.8730:mRNA-p1-CDS1		2156159	2157748	complete	NODE_9_length_222967_cov_10.037427:26912-28501
utr_Tb927.10.8730:mRNA_1		2155974	2156158	complete	NODE_9_length_222967_cov_10.037427:26727-26911
Tb927.3.3560		1001620	1005130	complete	NODE_44_length_103852_cov_10.726504:26318-29828
Tb927.3.3560:mRNA		1001620	1005130	complete	NODE_44_length_103852_cov_10.726504:26318-29828
exon_Tb927.3.3560-E1		1001620	1005130	complete	NODE_44_length_103852_cov_10.726504:26318-29828
Tb927.3.3560:mRNA-p1-CDS1		1001768	1003642	complete	NODE_44_length_103852_cov_10.726504:26466-28340
utr_Tb927.3.3560:mRNA_1		1001620	1001767	complete	NODE_44_length_103852_cov_10.726504:26318-26465
utr_Tb927.3.3560:mRNA_2		1003643	1005130	complete	NODE_44_length_103852_cov_10.726504:28341-29828
Tb05.5K5.220		62433	68905	partial	NODE_1390_length_3892_cov_28.587942:1319-341
Tb05.5K5.220:mRNA		62433	68905	partial	NODE_1390_length_3892_cov_28.587942:1319-341
exon_Tb05.5K5.220-E1		62433	68905	partial	NODE_1390_length_3892_cov_28.587942:1319-341
Tb05.5K5.220:mRNA-p1-CDS1		65890	68346	partial	NODE_1390_length_3892_cov_28.587942:1319-900
utr_Tb05.5K5.220:mRNA_2		68347	68905	complete	NODE_1390_length_3892_cov_28.587942:899-341
Tb927.11.6720		1894008	1897334	complete	NODE_153_length_42102_cov_9.778632:6439-3113
Tb927.11.6720:mRNA		1894008	1897334	complete	NODE_153_length_42102_cov_9.778632:6439-3113
exon_Tb927.11.6720-E1		1894008	1897334	complete	NODE_153_length_42102_cov_9.778632:6439-3113
Tb927.11.6720:mRNA-p1-CDS1		1894063	1897236	complete	NODE_153_length_42102_cov_9.778632:6384-3211
utr_Tb927.11.6720:mRNA_1		1894008	1894062	complete	NODE_153_length_42102_cov_9.778632:6439-6385
utr_Tb927.11.6720:mRNA_2		1897237	1897334	complete	NODE_153_length_42102_cov_9.778632:3210-3113
Tb927.11.3280		951677	956088	partial	NODE_8_length_227034_cov_9.877889:2606-54,NODE_372_length_12076_cov_9.096841:54-1605,NODE_372_length_12076_cov_9.096841:1712-2151
Tb927.11.3280:mRNA		951677	956088	partial	NODE_8_length_227034_cov_9.877889:2606-54,NODE_372_length_12076_cov_9.096841:54-1605,NODE_372_length_12076_cov_9.096841:1712-2151
exon_Tb927.11.3280-E1		951677	956088	partial	NODE_8_length_227034_cov_9.877889:2606-54,NODE_372_length_12076_cov_9.096841:54-1605,NODE_372_length_12076_cov_9.096841:1712-2151
Tb927.11.3280:mRNA-p1-CDS1		951904	954063	complete	NODE_8_length_227034_cov_9.877889:2379-220
utr_Tb927.11.3280:mRNA_1		951677	951903	complete	NODE_8_length_227034_cov_9.877889:2606-2380
utr_Tb927.11.3280:mRNA_2		954064	956088	partial	NODE_8_length_227034_cov_9.877889:219-54,NODE_372_length_12076_cov_9.096841:54-1605,NODE_372_length_12076_cov_9.096841:1712-2151
Tb927.10.9500		2345946	2347181	complete	NODE_9_length_222967_cov_10.037427:215480-216715
Tb927.10.9500:mRNA		2345946	2347181	complete	NODE_9_length_222967_cov_10.037427:215480-216715
exon_Tb927.10.9500-E1		2345946	2347181	complete	NODE_9_length_222967_cov_10.037427:215480-216715
Tb927.10.9500:mRNA-p1-CDS1		2345946	2347181	complete	NODE_9_length_222967_cov_10.037427:215480-216715
